,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Impact Type,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
0,1,Proportion of degraded mountain land,762,TJK,2018,936.0430199086999,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,762,TJK,2018,132141.43673597893,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,762,TJK,2018,130.90540595655634,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1118,1,Proportion of degraded mountain land,795,TKM,2015,54.310197603921544,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
1119,1,Proportion of degraded mountain land,795,TKM,2015,5736.060442240013,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
1120,1,Proportion of degraded mountain land,795,TKM,2015,247.3309935870098,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,795,TKM,2015,6037.701633430945,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
1121,1,Proportion of degraded mountain land,795,TKM,2015,68.9605035308517,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1122,1,Proportion of degraded mountain land,795,TKM,2015,15648.066775555388,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1123,1,Proportion of degraded mountain land,795,TKM,2015,449.46512798256697,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
1,1,Proportion of degraded mountain land,795,TKM,2015,16166.492407068807,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,795,TKM,2015,123.27070113477325,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,795,TKM,2015,21384.1272177954,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,795,TKM,2015,696.7961215695768,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1075,1,Proportion of degraded mountain land,795,TKM,2018,13.402038156249999,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
1076,1,Proportion of degraded mountain land,795,TKM,2018,6001.500971344369,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
1077,1,Proportion of degraded mountain land,795,TKM,2018,22.798623930330876,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,795,TKM,2018,6037.701633430949,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
1078,1,Proportion of degraded mountain land,795,TKM,2018,23.882741765625,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1079,1,Proportion of degraded mountain land,795,TKM,2018,16094.079732162161,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1080,1,Proportion of degraded mountain land,795,TKM,2018,48.529933140870085,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
1,1,Proportion of degraded mountain land,795,TKM,2018,16166.492407068656,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,795,TKM,2018,37.284779921875,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,795,TKM,2018,22095.58070350653,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,795,TKM,2018,71.32855707120096,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1125,1,Proportion of degraded mountain land,626,TLS,2015,33.415900051102916,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1126,1,Proportion of degraded mountain land,626,TLS,2015,9096.936372678952,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1127,1,Proportion of degraded mountain land,626,TLS,2015,71.28568714062494,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,626,TLS,2015,9201.63795987068,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,626,TLS,2015,33.415900051102916,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,626,TLS,2015,9096.936372678952,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,626,TLS,2015,71.28568714062494,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1082,1,Proportion of degraded mountain land,626,TLS,2018,1.5966678359375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1083,1,Proportion of degraded mountain land,626,TLS,2018,9159.312019167555,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1084,1,Proportion of degraded mountain land,626,TLS,2018,40.72927286718755,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,626,TLS,2018,9201.63795987068,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,626,TLS,2018,1.5966678359375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,626,TLS,2018,9159.312019167555,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,626,TLS,2018,40.72927286718755,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1129,1,Proportion of degraded mountain land,776,TON,2015,20.331807357015926,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,776,TON,2015,20.331807357015926,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,776,TON,2015,20.331807357015926,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
1086,1,Proportion of degraded mountain land,776,TON,2018,20.331807357015926,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,776,TON,2018,20.331807357015926,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,776,TON,2018,20.331807357015926,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
1131,1,Proportion of degraded mountain land,780,TTO,2015,260.13806713829916,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,780,TTO,2015,260.13806713829916,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,780,TTO,2015,260.13806713829916,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
1088,1,Proportion of degraded mountain land,780,TTO,2018,0.7470193984375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1089,1,Proportion of degraded mountain land,780,TTO,2018,259.3910477398617,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,780,TTO,2018,260.13806713829916,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,780,TTO,2018,0.7470193984375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,780,TTO,2018,259.3910477398617,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
1133,1,Proportion of degraded mountain land,788,TUN,2015,96.70822812509174,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
1134,1,Proportion of degraded mountain land,788,TUN,2015,1402.5101404329266,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
1135,1,Proportion of degraded mountain land,788,TUN,2015,56.12696279178914,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,788,TUN,2015,1555.3453313498073,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
1136,1,Proportion of degraded mountain land,788,TUN,2015,1765.758985026371,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1137,1,Proportion of degraded mountain land,788,TUN,2015,22921.079411368788,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1138,1,Proportion of degraded mountain land,788,TUN,2015,169.59758443357845,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
1,1,Proportion of degraded mountain land,788,TUN,2015,24856.435980828737,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,788,TUN,2015,1862.4672131514626,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,788,TUN,2015,24323.589551801713,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,788,TUN,2015,225.7245472253676,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1091,1,Proportion of degraded mountain land,788,TUN,2018,1546.6156368783606,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
1092,1,Proportion of degraded mountain land,788,TUN,2018,8.729694471446079,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,788,TUN,2018,1555.3453313498067,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
1093,1,Proportion of degraded mountain land,788,TUN,2018,18.292516781249997,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1094,1,Proportion of degraded mountain land,788,TUN,2018,24655.832143108943,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
1095,1,Proportion of degraded mountain land,788,TUN,2018,182.311320938572,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
1,1,Proportion of degraded mountain land,788,TUN,2018,24856.435980828766,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,788,TUN,2018,18.292516781249997,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,788,TUN,2018,26202.447779987302,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,788,TUN,2018,191.04101541001808,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
1140,1,Proportion of degraded mountain land,792,TUR,2015,1.7298075859375002,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
1141,1,Proportion of degraded mountain land,792,TUR,2015,308.5285359765626,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
1142,1,Proportion of degraded mountain land,792,TUR,2015,4.089303039062503,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,792,TUR,2015,314.3476466015626,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
1143,1,Proportion of degraded mountain land,792,TUR,2015,4038.815031613941,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
1144,1,Proportion of degraded mountain land,792,TUR,2015,448653.9284564114,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
1145,1,Proportion of degraded mountain land,792,TUR,2015,10150.76131573991,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,792,TUR,2015,462843.5048037652,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
1139,1,Proportion of degraded mountain land,792,TUR,2015,16.53055804687498,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,792,TUR,2015,16.53055804687498,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
1146,1,Proportion of degraded mountain land,792,TUR,2015,633.5746176967832,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
1147,1,Proportion of degraded mountain land,792,TUR,2015,85134.02422913485,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
